latitude,longitude,cluster_id,price_spread
37.96023,23.73067,-1,-8.150000000000006
37.981967497651766,23.73355092477961,-1,0.4000000000000057
37.992314316141325,23.72648726216279,16,-2.25
37.9841,23.73151,12,9.199999999999989
37.98184,23.73357,-1,12.150000000000006
37.9689562,23.7110476,4,-0.09999999999999432
37.9931987,23.7511834,-1,1.25
37.97708328658288,23.71070955767211,-1,0.15000000000000568
37.9736047,23.7314997,21,-7.050000000000011
37.978173256836186,23.721932085344257,21,-2.25
37.99261,23.76598,0,0.15000000000000568
37.9764972,23.7219842,21,-10.75
37.99065,23.71793,-1,-11.650000000000006
37.9562845,23.7246899,15,-33.900000000000006
37.9562845,23.7246899,15,14.199999999999989
37.96337575038172,23.718609282256875,19,20.900000000000006
37.9670125,23.7250327,19,0.04999999999999716
37.97609059966698,23.71511028650817,5,-18.19999999999999
38.00418050108038,23.73681389098707,6,-2.8500000000000014
37.9816504,23.7259143,21,-1.9000000000000057
37.98097,23.72881,-1,1.9500000000000028
37.986011492982286,23.727279552600223,14,61.4
37.99773276053898,23.771444354206324,-1,13.699999999999989
37.98149,23.73775,12,16.850000000000023
37.959772591404594,23.738638003041075,-1,3.4499999999999886
37.99368,23.72669,-1,-1.75
37.99258326399903,23.728842325508595,16,-8.950000000000003
37.96729,23.74865,3,-4.75
37.9773152,23.7300362,21,3.5999999999999943
37.989850440402506,23.72517580810503,11,-5.650000000000006
37.96032156726281,23.74496821457757,-1,19.0
37.9746202,23.7343296,21,0.30000000000001137
37.9709978,23.7419329,3,-20.69999999999999
37.96844,23.74366,3,11.150000000000006
38.00381,23.7178,-1,12.0
37.997833013733896,23.74025356552881,-1,-1.6499999999999986
37.980048,23.7300482,21,7.099999999999994
38.0177376,23.7306883,-1,6.099999999999994
37.97037075560407,23.74220173805952,3,-0.8000000000000114
37.9779014,23.7253736,21,2.5
37.96485217126608,23.72491553640507,19,5.75
37.9662742,23.7514783,3,1.0999999999999943
37.98513,23.73053,13,30.849999999999994
37.9748789,23.7175353,5,-4.549999999999997
37.95935542657104,23.737368397414684,-1,-11.599999999999994
37.977979081311496,23.72405650740353,21,44.60000000000002
37.97982,23.71476,-1,-15.25
37.9825835,23.717404,18,16.0
37.99730621628844,23.73958117365622,-1,-1.5499999999999972
38.00592,23.7415,-1,-1.0499999999999972
37.9934325,23.7240184,-1,-5.599999999999994
37.98200082163526,23.71534426256262,18,2.5500000000000114
37.97050213732941,23.745889711639403,3,-10.349999999999994
37.98012639029161,23.744029673987075,10,-29.25
37.9871358,23.7276469,14,-3.3999999999999986
37.98522465124195,23.73936667354125,8,-6.150000000000006
37.97722,23.72131,21,-42.55000000000001
37.97888127471596,23.727654092300096,21,-10.600000000000001
37.9650449,23.7231108,19,-3.8499999999999943
37.9776017,23.7370518,-1,44.349999999999994
37.96466,23.73428,9,25.55000000000001
37.9775369,23.7460271,10,115.69999999999999
37.99032,23.73005,14,6.050000000000011
37.95814,23.73447,-1,-27.25
37.9765167,23.7242799,21,-2.9499999999999886
37.95811,23.73603,-1,-4.25
37.9630717,23.7199851,19,1.9500000000000028
37.9824861,23.7287938,-1,28.19999999999999
37.96703,23.72686,19,-2.9000000000000057
38.00087,23.74006,-1,-6.400000000000006
37.99362,23.72552,-1,-4.049999999999997
37.98017290000001,23.7300766,21,-1.8499999999999943
37.9846903,23.727573,-1,6.150000000000006
37.97437,23.71694,5,-4.449999999999989
37.9660726,23.7267551,19,4.550000000000011
37.9990771,23.7309498,-1,0.7999999999999972
37.97547,23.74366,-1,151.4
38.0024781,23.7266529,6,-12.550000000000011
37.96779113946101,23.753386946724344,3,-1.8499999999999943
37.957199,23.7358964,-1,-5.25
37.9648368,23.7416452,3,5.5
37.97614589903017,23.72640102047583,21,-36.64999999999998
37.98457,23.76377,0,0.30000000000001137
37.9858101788624,23.73078402472984,13,24.55000000000001
37.97578597515405,23.730009348314407,21,-0.15000000000000568
37.9804816,23.7120722,-1,123.79999999999995
37.9577488,23.7268908,15,-36.64999999999998
37.979914499848974,23.739477251509022,12,7.850000000000023
37.9838544,23.732817,12,15.900000000000006
37.98296,23.7148,18,47.849999999999994
37.98638,23.74724,-1,6.900000000000006
37.95309983323602,23.72796380065516,-1,5.849999999999994
37.97507454154388,23.73133984232787,21,2.25
37.96917,23.7443693,3,-4.299999999999997
37.9922561,23.7545427,-1,-2.0
37.9857676,23.7356109,-1,-6.599999999999994
38.01237948606055,23.7295226386291,2,12.099999999999994
37.9521711,23.7220746,-1,0.6500000000000057
37.98531,23.7309,13,20.80000000000001
37.97636,23.75273,1,-1.0999999999999943
37.989955243850666,23.72315588465576,11,-7.299999999999997
37.98829070007461,23.76030154413325,0,-7.700000000000003
37.98737,23.73399,7,0.09999999999999432
37.97297,23.74279,3,-6.900000000000006
37.97398,23.73159,21,1.0
37.9630717,23.7199851,19,3.549999999999997
37.98316,23.74223,-1,3.5999999999999943
37.9793564,23.7105512,-1,9.650000000000006
37.98254,23.72075,20,-3.200000000000003
37.9857072,23.7323038,13,15.599999999999994
37.9762589,23.7325586,21,0.9000000000000057
37.9762589,23.7325586,21,1.9499999999999886
37.9627576,23.7221034,19,2.799999999999997
38.00262,23.74085,-1,-16.25
37.9768859,23.7287256,21,13.200000000000003
37.9747919,23.7137733,5,-1.8499999999999943
37.99628179896316,23.72683612544568,16,7.100000000000001
37.9923234,23.7733424,-1,6.75
37.978771172027415,23.74182973193344,12,-38.19999999999999
37.97824,23.70945,-1,-4.299999999999997
37.9648652,23.7227456,19,9.650000000000006
37.9778294,23.7298992,21,-0.5500000000000114
37.9848034,23.7371681,12,-5.199999999999989
37.9948166,23.7295064,16,-10.25
37.96168719425713,23.71965140104294,19,8.650000000000006
37.98560976029316,23.73162439613781,13,49.849999999999994
37.98595186526757,23.731094319087862,13,-48.150000000000006
37.9887185,23.7273237,14,-1.8000000000000114
37.9792272,23.7360191,12,7.699999999999989
37.97441407712326,23.71423887513453,5,-9.349999999999994
37.97771650862611,23.73920757908057,-1,25.850000000000023
37.97727508871223,23.731267765745567,21,1.1500000000000057
37.98926343424513,23.713700249791145,-1,13.900000000000006
37.97702,23.72523,21,67.75
37.9805191,23.7101044,-1,20.849999999999994
37.96781,23.727,19,-17.94999999999999
37.9657483,23.7353117,9,7.699999999999989
37.9642698,23.7414565,3,6.099999999999994
38.02238476556232,23.732249066233635,-1,-5.799999999999997
37.9888221,23.7349989,7,6.349999999999994
38.00423268341204,23.74136622995138,-1,2.8499999999999943
37.97617,23.71611,5,-5.449999999999989
38.002390122210414,23.728773380732747,6,-8.0
37.98578,23.7271,14,16.099999999999994
37.9807216,23.7200988,20,-65.80000000000001
37.96442,23.72572,19,2.950000000000003
37.9867255,23.7203135,11,1.75
37.98134972847205,23.72697850597409,21,6.0
37.96382384402935,23.72851284781169,19,-13.699999999999989
38.0034,23.73453,6,-1.1000000000000014
37.9882326,23.746345,-1,-0.3499999999999943
37.97541032732645,23.753103223278817,1,-5.0
37.9652008,23.7314243,19,-11.700000000000003
37.9841148,23.7619285,0,-3.4499999999999886
37.9753214,23.7163473,5,-4.049999999999997
37.976125564743626,23.727822080254555,21,1.25
37.97741741278009,23.752973953967285,1,-3.5
37.96478387241728,23.727700375020504,19,-8.849999999999994
37.9570318,23.7404393,-1,20.30000000000001
37.98448,23.73467,12,-23.400000000000006
37.9867598,23.7204145,11,0.05000000000001137
37.99703,23.73038,17,1.2999999999999972
37.9874502,23.7402634,-1,-2.049999999999997
37.97054929999999,23.7050278,-1,3.9499999999999886
37.9823853,23.7353218,12,-3.299999999999997
37.98494018286421,23.723044037368023,20,-21.349999999999994
37.97724802268768,23.729806886371097,21,-4.0
37.984365709336224,23.73624600489348,12,-1.4500000000000028
37.9963965,23.7315607,17,-5.200000000000003
37.9789247,23.7286963,21,-2.1500000000000057
37.9789247,23.7286963,21,-2.25
37.9875429,23.7401878,-1,-2.25
37.96514,23.72532,19,16.55000000000001
37.9921121765433,23.76895340346187,-1,-15.75
37.977553408228985,23.745051792749848,10,-1.5
37.96746,23.727143,19,-0.19999999999998863
37.97939,23.74457,10,-0.25
37.993155803106994,23.76477624541191,0,0.20000000000000284
37.9816642,23.7245533,21,23.349999999999994
37.98300678167593,23.72002317799456,20,-1.7000000000000028
37.9535147319967,23.72530564047548,-1,2.450000000000003
37.9769871,23.7450551,10,4.800000000000011
37.9841519,23.7102717,-1,26.099999999999994
37.96562608906928,23.72602685190516,19,-0.75
37.9782427,23.7284144,21,-6.149999999999977
37.95190518701503,23.7224268168211,-1,1.9500000000000028
37.99909,23.77318,-1,28.399999999999977
38.0119079,23.729101,2,3.6500000000000057
37.9706487,23.7419244,3,-8.649999999999977
