,property_type,room_type,accommodates,bathrooms,bedrooms,beds,latitude,longitude,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,review_scores_rating,number_of_reviews,minimum_nights,maximum_nights,instant_bookable,cluster_id,is_luxury,is_bathroom_shared,amenity_count,description_sentiment,neighborhood_overview_sentiment,listing_views_ltm,conversion_rate_ltm,average_lead_time,average_booking_duration,is_training_sample,price
477,rental_unit,Entire home/apt,2,1.0,0.0,1.0,37.97699,23.72844,within an hour,1.0,0.96,1,1,,0,1,1125,1,21,0,0,21,0.24,,81,0.0,,,1,115.0
478,condo,Entire home/apt,4,1.0,1.0,3.0,37.97268,23.74908,within an hour,1.0,1.0,,1,4.66,234,1,25,1,3,0,0,11,0.36120833333333335,,117,0.28205128205128205,60.24242424242424,7.575757575757576,1,180.0
479,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.96325,23.7222,within an hour,1.0,1.0,,1,4.86,57,1,28,1,19,0,0,40,0.24879120879120886,0.22857142857142856,83,0.024096385542168676,116.5,7.5,1,95.0
480,condo,Entire home/apt,4,1.0,1.0,,37.97739,23.723007,within an hour,1.0,0.99,0,1,4.6,94,2,363,0,21,0,0,42,0.23679991883116885,,112,0.16964285714285715,64.47368421052632,5.578947368421052,1,105.0
481,rental_unit,Entire home/apt,8,1.0,3.0,4.0,37.9786,23.72096,within an hour,1.0,1.0,1,1,4.88,204,1,365,1,21,0,0,57,0.28447916666666667,0.2269345238095238,123,0.21138211382113822,47.92307692307692,7.961538461538462,1,300.0
482,rental_unit,Entire home/apt,14,2.0,3.0,10.0,37.99368,23.73016,within an hour,1.0,0.99,0,1,4.24,17,1,365,1,16,0,0,34,0.25833333333333336,,82,0.04878048780487805,22.75,5.5,1,315.0
483,rental_unit,Entire home/apt,16,2.0,4.0,15.0,37.99210739135742,23.729766845703125,within an hour,1.0,0.99,0,1,4.15,20,1,365,1,16,0,0,34,-0.05,,95,0.06315789473684211,35.666666666666664,5.333333333333333,1,360.0
484,hotel,Shared room,1,1.0,1.0,6.0,37.98296,23.72575,within an hour,0.92,1.0,0,1,4.5,2,1,28,1,21,0,1,6,0.5933333333333334,,91,0.0,,,1,55.0
485,condo,Entire home/apt,3,1.0,1.0,3.0,37.97506,23.7174,within an hour,0.83,1.0,0,1,5.0,3,2,1125,1,5,0,0,17,0.19583333333333333,,75,0.0,,,1,100.0
486,condo,Entire home/apt,2,1.0,1.0,1.0,37.996151,23.724003,within an hour,1.0,1.0,1,1,4.65,147,1,1125,1,-1,0,0,48,0.1625,,99,0.2222222222222222,43.90909090909091,6.590909090909091,1,50.0
487,rental_unit,Entire home/apt,4,1.0,2.0,2.0,37.96575,23.73191,within an hour,1.0,0.99,0,1,,0,1,365,1,19,0,0,4,0.43333333333333335,,83,0.0,,,1,120.0
488,condo,Entire home/apt,6,1.0,2.0,5.0,37.975093841552734,23.716983795166016,within an hour,0.83,1.0,0,1,5.0,1,2,1125,1,5,0,0,19,0.19999999999999998,0.0,93,0.0,,,1,210.0
489,rental_unit,Entire home/apt,12,1.5,3.0,9.0,37.99452590942383,23.729225158691406,within an hour,1.0,0.99,0,1,4.35,26,1,1125,1,16,0,0,33,0.14285714285714285,,102,0.0392156862745098,76.75,9.25,1,285.0
490,rental_unit,Entire home/apt,3,1.0,1.0,2.0,37.95679,23.7283,within an hour,1.0,0.99,1,1,4.96,103,1,90,0,15,0,0,51,0.21875,0.1982142857142857,118,0.2796610169491525,66.18181818181819,6.484848484848484,1,110.0
491,rental_unit,Entire home/apt,2,1.0,0.0,1.0,37.9804,23.72364,within an hour,1.0,0.96,1,1,,0,1,365,1,21,0,0,6,0.3090909090909091,,96,0.0,,,1,110.0
492,other,Entire home/apt,2,1.0,0.0,1.0,37.96462,23.73785,within an hour,1.0,1.0,1,1,4.92,26,2,1125,1,-1,0,0,36,0.5,0.12708333333333333,93,0.11827956989247312,58.09090909090909,6.090909090909091,1,115.0
493,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.985065,23.72477,within an hour,1.0,0.99,0,1,4.34,140,2,60,1,20,0,0,27,0.14,0.1,99,0.1414141414141414,91.85714285714286,7.0,1,100.0
494,condo,Entire home/apt,4,1.0,2.0,2.0,37.99026,23.76238,within a few hours,0.92,0.98,0,1,4.56,18,2,60,1,0,0,0,43,0.2869047619047619,0.24888888888888888,83,0.0,,,1,145.0
495,other,Private room,2,1.0,1.0,1.0,37.979172,23.737612,within an hour,1.0,1.0,1,1,,0,1,1125,1,12,0,0,37,0.25857142857142856,0.24974789915966386,90,0.0,,,1,135.0
496,other,Entire home/apt,4,1.0,1.0,1.0,37.97506,23.72658,within an hour,1.0,1.0,0,1,4.91,11,2,1125,1,21,0,0,19,0.17380952380952377,,84,0.05952380952380952,58.6,9.2,1,215.0
497,other,Private room,4,1.5,1.0,,37.977207,23.721491,within an hour,1.0,1.0,0,1,5.0,1,1,1125,1,21,0,0,41,,,70,0.0,,,1,115.0
498,rental_unit,Entire home/apt,2,1.0,0.0,1.0,37.999428,23.719027,within an hour,1.0,0.99,0,1,5.0,4,1,365,1,-1,0,0,27,0.2857142857142857,-0.049999999999999996,88,0.03409090909090909,33.333333333333336,7.333333333333333,1,45.0
499,hotel,Private room,2,1.0,0.0,1.0,37.985889,23.761471,,,,0,1,,0,1,1125,0,0,1,0,14,0.05714285714285715,,83,0.0,,,1,75.0
500,condo,Entire home/apt,5,1.0,1.0,2.0,37.98054,23.71871,within an hour,1.0,0.95,0,0,4.59,54,1,365,1,-1,0,0,22,0.32857142857142857,0.14636363636363636,76,0.05263157894736842,115.5,3.5,1,195.0
501,other,Entire home/apt,3,1.0,1.0,3.0,37.98069,23.72024,within a few hours,1.0,1.0,1,1,4.0,3,1,1125,1,20,0,0,46,0.3083333333333333,,79,0.012658227848101266,61.0,4.0,1,70.0
502,other,Entire home/apt,5,1.0,2.0,3.0,37.97905,23.72038,within a few hours,1.0,1.0,1,1,4.92,62,1,1125,1,21,0,0,44,0.3083333333333333,,104,0.125,71.0,5.615384615384615,1,190.0
503,condo,Entire home/apt,2,1.5,1.0,2.0,37.95679,23.72604,within an hour,1.0,1.0,0,1,4.81,21,1,365,1,15,0,0,50,0.20185185185185187,0.15000000000000002,84,0.047619047619047616,42.75,9.5,1,70.0
504,condo,Entire home/apt,4,1.0,2.0,3.0,38.0065,23.71629,within an hour,1.0,1.0,1,1,4.97,34,1,59,1,-1,0,0,31,0.3507305194805195,0.15,87,0.06896551724137931,155.16666666666666,3.5,1,135.0
505,condo,Entire home/apt,2,1.0,1.0,1.0,37.99578,23.73036,within an hour,1.0,1.0,1,1,4.8,41,7,60,1,17,0,0,43,0.1638888888888889,,92,0.13043478260869565,97.16666666666667,6.5,1,55.0
506,condo,Entire home/apt,16,2.0,5.0,12.0,37.98752975463867,23.76302719116211,within an hour,1.0,0.99,0,1,3.54,13,1,365,1,0,0,0,35,0.3333333333333333,,90,0.011111111111111112,12.0,12.0,1,495.0
507,hotel,Private room,2,1.0,1.0,2.0,37.977085,23.723873,within an hour,1.0,1.0,0,1,4.28,43,1,365,1,21,0,0,21,0.35277777777777775,,78,0.0,,,1,115.0
508,rental_unit,Entire home/apt,7,1.0,3.0,1.0,37.98097,23.72221,within an hour,1.0,1.0,1,1,4.9,140,1,365,0,-1,0,0,46,0.28110795454545456,0.28110795454545456,97,0.25773195876288657,55.32,6.92,1,250.0
509,condo,Entire home/apt,4,1.0,1.0,2.0,37.97236122098314,23.712655202832025,within a few hours,1.0,0.9,0,1,5.0,10,3,1125,0,5,0,0,38,0.3145585317460318,,106,0.0660377358490566,68.14285714285714,5.428571428571429,1,175.0
510,rental_unit,Entire home/apt,5,1.5,2.0,2.0,37.965466,23.725124,within an hour,1.0,1.0,1,1,4.69,121,1,1125,1,19,0,0,53,0.18456043956043958,0.21111111111111114,118,0.16101694915254236,75.47368421052632,5.0,1,220.0
511,condo,Entire home/apt,2,1.0,1.0,2.0,37.9822883605957,23.716169357299805,within an hour,1.0,1.0,0,1,4.73,71,2,90,0,18,0,0,42,0.2087878787878788,0.1,115,0.17391304347826086,58.95,7.15,1,90.0
512,condo,Entire home/apt,16,6.0,7.0,15.0,37.967449927320224,23.74813608983209,within an hour,1.0,1.0,1,1,5.0,8,3,35,1,3,0,0,55,0.0209750566893424,0.25,75,0.02666666666666667,20.5,2.0,1,795.0
513,condo,Entire home/apt,3,1.0,1.0,2.0,37.97522,23.71568,within an hour,0.83,1.0,0,1,5.0,1,2,365,1,5,0,0,13,0.19583333333333333,,66,0.0,,,1,110.0
514,condo,Entire home/apt,4,2.0,2.0,2.0,37.97619,23.75478,within an hour,1.0,0.99,1,1,5.0,4,1,365,1,1,0,0,48,0.375,,88,0.0,,,1,215.0
515,condo,Entire home/apt,3,1.0,1.0,2.0,37.9754,23.72595,,,1.0,0,1,4.0,1,1,1125,1,21,0,0,35,0.37083333333333335,0.16875,68,0.0,,,1,145.0
516,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.97881,23.7294,within an hour,1.0,1.0,1,1,5.0,1,1,365,1,21,0,0,23,0.3472222222222222,,87,0.0,,,1,110.0
517,rental_unit,Entire home/apt,2,1.0,1.0,,37.98735809326172,23.73087882995605,within an hour,1.0,1.0,0,1,4.8,5,3,365,0,13,0,0,45,0.49062500000000003,0.1919191919191919,93,0.0,,,1,65.0
518,condo,Entire home/apt,6,2.0,2.0,3.0,37.975956,23.727123,within an hour,1.0,1.0,1,1,4.93,253,1,15,0,21,0,0,35,0.3353174603174603,0.4,137,0.3795620437956204,69.88461538461539,6.8076923076923075,1,335.0
519,condo,Entire home/apt,8,1.5,3.0,4.0,37.97323,23.73195,within an hour,1.0,1.0,0,1,4.79,182,1,365,0,21,0,0,40,0.4631818181818182,0.21638755980861243,116,0.3103448275862069,55.388888888888886,8.36111111111111,1,495.0
520,hotel,Entire home/apt,3,1.0,1.0,1.0,37.97217,23.71214,within an hour,1.0,1.0,1,1,4.89,9,1,15,1,5,0,0,32,0.3170531849103278,0.2113690476190476,87,0.022988505747126436,35.0,11.5,1,115.0
521,condo,Entire home/apt,3,1.0,1.0,2.0,38.00968,23.71838,within a few hours,1.0,1.0,0,1,5.0,23,2,1125,0,-1,0,0,48,0.022727272727272724,,100,0.02,237.5,8.5,1,100.0
522,rental_unit,Entire home/apt,7,2.5,2.0,5.0,37.96973,23.75059,within an hour,0.95,1.0,1,1,4.85,62,2,365,1,3,0,0,59,0.08489583333333334,,88,0.06818181818181818,103.66666666666667,6.833333333333333,1,325.0
523,condo,Entire home/apt,2,1.0,1.0,1.0,37.99893,23.72501,,,1.0,0,1,4.53,79,1,365,1,-1,0,0,11,0.2285714285714286,,93,0.010752688172043012,108.0,5.0,1,50.0
524,condo,Entire home/apt,4,1.0,1.0,2.0,37.976589,23.727493,within an hour,1.0,1.0,1,1,4.96,110,2,30,0,21,0,0,40,0.34687500000000004,0.16666666666666666,84,0.19047619047619047,69.5625,7.125,1,235.0
525,other,Entire home/apt,4,2.0,2.0,2.0,37.983749,23.738482,within a day,1.0,1.0,0,1,4.63,8,1,1125,1,8,0,0,50,0.40714285714285714,,80,0.0,,,1,150.0
526,condo,Entire home/apt,6,1.5,2.0,3.0,38.00245,23.71883,,,1.0,0,1,5.0,5,3,1125,0,-1,0,0,50,0.2772727272727272,,73,0.0,,,1,200.0
527,condo,Entire home/apt,4,1.0,1.0,3.0,37.97406768798828,23.73255920410156,within an hour,1.0,1.0,0,1,4.73,89,2,365,0,21,0,0,44,0.065625,0.03611111111111112,104,0.18269230769230768,65.26315789473684,5.052631578947368,1,250.0
528,condo,Entire home/apt,4,1.5,2.0,3.0,38.00526,23.73472,a few days or more,0.0,0.0,0,1,,0,1,1125,0,6,0,0,16,,,104,0.0,,,1,95.0
529,condo,Entire home/apt,6,1.5,2.0,1.0,37.97643,23.73282,within an hour,1.0,0.96,1,1,4.83,48,4,1125,1,21,0,0,33,0.2972077922077922,,86,0.046511627906976744,89.75,7.5,1,375.0
530,other,Entire home/apt,10,3.0,4.0,6.0,37.974442,23.728209,within an hour,1.0,1.0,1,1,4.96,68,2,90,1,21,1,0,18,0.13020833333333331,0.35714285714285715,100,0.11,84.27272727272727,6.363636363636363,1,550.0
531,condo,Entire home/apt,5,1.0,2.0,3.0,37.97393,23.73206,within an hour,1.0,1.0,0,1,4.67,185,1,365,0,21,0,0,40,0.45792207792207795,0.21638755980861243,120,0.25,56.766666666666666,6.7,1,305.0
532,rental_unit,Entire home/apt,4,1.0,0.0,2.0,37.977802,23.728455,within an hour,1.0,1.0,1,1,4.86,7,2,60,1,21,0,0,38,0.31048951048951046,0.23449197860962565,67,0.04477611940298507,67.66666666666667,7.0,1,230.0
533,rental_unit,Entire home/apt,6,2.0,3.0,5.0,37.97996,23.71661,within an hour,1.0,1.0,0,1,4.76,29,2,1125,1,18,0,0,40,0.05206611570247934,0.1328869047619048,93,0.043010752688172046,139.5,7.25,1,255.0
534,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.967899,23.730116,within an hour,1.0,1.0,1,1,4.98,244,2,360,0,19,0,0,46,0.35000000000000003,0.49375,112,0.4017857142857143,72.64444444444445,7.444444444444445,1,85.0
535,condo,Entire home/apt,3,1.0,1.0,2.0,37.98882,23.72687,within an hour,1.0,0.99,0,1,4.62,137,3,1125,0,14,0,0,37,-0.045,0.15000000000000002,130,0.2846153846153846,72.16216216216216,5.945945945945946,1,70.0
536,rental_unit,Entire home/apt,5,1.5,2.0,4.0,37.98925,23.761475,within an hour,1.0,1.0,1,1,5.0,22,2,25,1,0,0,0,52,0.03571428571428571,0.12901785714285716,92,0.05434782608695652,72.2,9.0,1,200.0
537,condo,Entire home/apt,2,1.0,1.0,,37.9696,23.711,within an hour,1.0,0.94,,1,4.67,12,1,1125,1,4,0,0,37,0.3504166666666667,0.2887310606060606,75,0.013333333333333334,18.0,6.0,1,85.0
538,rental_unit,Entire home/apt,2,1.0,1.0,,37.99254,23.72123,,,0.75,0,1,4.88,17,1,7,0,-1,0,0,43,0.08333333333333333,,73,0.0,,,1,40.0
539,condo,Entire home/apt,2,1.0,1.0,1.0,38.01363,23.73573,within an hour,1.0,1.0,0,1,4.63,60,1,58,1,2,0,0,38,0.5407407407407407,,109,0.11009174311926606,85.41666666666667,5.25,1,75.0
540,condo,Entire home/apt,4,1.0,1.0,2.0,38.00882,23.73162,,,1.0,0,1,5.0,9,2,31,1,-1,0,0,33,0.075,0.4,76,0.0,,,1,115.0
541,condo,Entire home/apt,2,1.0,1.0,1.0,37.97845,23.72949,within an hour,1.0,0.96,,1,4.5,8,2,365,1,21,0,0,21,0.355,,90,0.011111111111111112,70.0,10.0,1,100.0
542,condo,Entire home/apt,6,1.0,2.0,3.0,38.012169,23.733099,within an hour,1.0,1.0,0,1,4.86,7,2,30,1,2,0,0,42,0.22445054945054943,,86,0.023255813953488372,130.5,8.0,1,210.0
543,other,Entire home/apt,3,1.0,1.0,1.0,37.98216,23.71621,within an hour,1.0,0.99,1,1,4.75,12,2,365,1,18,0,0,37,0.15625000000000003,0.3077777777777778,90,0.011111111111111112,57.0,3.0,1,135.0
544,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.98349,23.71733,within an hour,1.0,0.81,1,1,5.0,32,2,360,0,18,0,0,34,0.27900432900432903,,99,0.12121212121212122,54.166666666666664,8.166666666666666,1,55.0
545,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.987682,23.727884,within an hour,1.0,0.99,1,1,4.89,54,1,365,1,14,0,0,48,0.19285714285714287,0.11000000000000001,102,0.08823529411764706,92.55555555555556,5.555555555555555,1,45.0
546,other,Entire home/apt,2,1.0,1.0,1.0,37.97751,23.72849,within an hour,1.0,1.0,0,1,4.71,7,3,365,1,21,0,0,29,0.2804395604395605,,93,0.0,,,1,115.0
547,rental_unit,Entire home/apt,4,1.0,2.0,4.0,37.97252,23.74383,within a few hours,1.0,0.0,0,1,5.0,2,3,365,0,3,0,0,37,0.0,0.0,97,0.0,,,1,190.0
548,condo,Entire home/apt,2,1.0,1.0,2.0,37.967419,23.729191,within an hour,1.0,0.95,0,1,4.97,32,2,20,0,19,0,0,36,0.2962121212121212,,103,0.1650485436893204,71.82352941176471,7.588235294117647,1,85.0
549,condo,Entire home/apt,4,1.0,2.0,2.0,37.964916,23.726458,within an hour,1.0,1.0,1,1,4.86,57,3,180,0,19,0,0,49,0.2952380952380952,0.2347985347985348,112,0.10714285714285714,80.33333333333333,9.666666666666666,1,175.0
550,rental_unit,Entire home/apt,5,2.0,2.0,2.0,37.964016,23.72887,within an hour,1.0,1.0,1,1,4.8,137,2,365,1,19,0,0,53,0.3600649350649351,0.17142857142857146,113,0.23008849557522124,56.30769230769231,7.346153846153846,1,145.0
551,other,Entire home/apt,2,1.0,1.0,1.0,37.98015,23.71638,within an hour,1.0,0.99,1,1,4.45,11,1,365,1,18,0,0,35,0.21079545454545454,0.2918686868686869,80,0.0125,26.0,7.0,1,85.0
552,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.97703552246094,23.73078155517578,within an hour,1.0,1.0,1,1,4.89,224,1,365,1,21,0,0,45,0.30312500000000003,0.5022727272727273,112,0.38392857142857145,63.0,8.418604651162791,1,120.0
553,condo,Entire home/apt,4,1.0,1.0,1.0,37.98001,23.72586,within an hour,1.0,0.93,,1,4.82,44,1,365,1,21,0,0,14,0.30923520923520925,,83,0.1566265060240964,81.3076923076923,6.6923076923076925,1,220.0
554,condo,Entire home/apt,4,1.0,2.0,2.0,37.95436,23.7277,within an hour,1.0,1.0,1,1,4.97,96,3,365,1,-1,0,0,38,0.29374999999999996,0.1777777777777778,123,0.22764227642276422,50.857142857142854,6.285714285714286,1,165.0
555,hotel,Entire home/apt,4,2.0,1.0,2.0,37.97959,23.72394,within an hour,1.0,1.0,0,1,4.87,15,1,365,0,21,0,0,48,0.22968750000000002,0.2043859649122807,77,0.05194805194805195,38.75,2.25,1,230.0
556,rental_unit,Entire home/apt,3,1.0,1.0,3.0,37.9820662,23.7514044,,,,0,1,4.5,6,2,90,0,-1,0,0,47,0.2457070707070707,0.5,87,0.0,,,1,145.0
557,rental_unit,Entire home/apt,10,2.5,3.0,5.0,37.96249798248238,23.72473352698366,within an hour,1.0,0.98,1,1,4.92,73,2,59,1,19,0,0,48,0.3771164021164021,0.2602564102564103,98,0.11224489795918367,35.45454545454545,5.2727272727272725,1,305.0
558,condo,Entire home/apt,3,1.0,1.0,1.0,37.99718,23.76888,,,0.62,1,1,4.5,22,2,28,0,-1,0,0,35,0.09166666666666667,,95,0.021052631578947368,84.5,3.0,1,165.0
559,other,Entire home/apt,8,3.0,3.0,5.0,37.9612472,23.7241882,within an hour,1.0,1.0,1,1,4.97,36,1,365,1,19,0,0,62,0.675,0.26789772727272726,98,0.09183673469387756,51.333333333333336,5.666666666666667,1,245.0
560,condo,Entire home/apt,3,1.0,1.0,2.0,38.01056,23.72705,within an hour,1.0,1.0,0,1,4.84,31,1,365,1,2,0,0,31,0.25833333333333336,0.10000000000000002,96,0.14583333333333334,81.0,7.0,1,80.0
561,condo,Entire home/apt,4,1.0,1.0,2.0,38.0087,23.7333,within an hour,1.0,1.0,0,1,5.0,9,2,30,1,-1,0,0,36,0.33,,88,0.03409090909090909,119.66666666666667,5.333333333333333,1,115.0
562,rental_unit,Entire home/apt,3,1.0,1.0,1.0,37.9888,23.76559,within an hour,1.0,1.0,0,1,4.93,40,2,365,0,0,0,0,41,0.2833333333333333,0.05,88,0.125,61.45454545454545,6.909090909090909,1,115.0
563,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.97606,23.7316,within an hour,1.0,1.0,1,1,4.76,259,1,365,1,21,0,0,44,0.30312500000000003,0.152,134,0.39552238805970147,75.98113207547169,7.415094339622642,1,120.0
